date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:34:23	52740/52740	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:23%20GMT	https://aisw.kangwon.ac.kr/aisw/index.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/index.html	(from )
20:34:24	0/0	---M--	200	added ('200')	text/plain	etag:W/%220-1639556639000%22	https://aisw.kangwon.ac.kr/robots.txt		(from )
20:34:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2011:34:24%20GMT	http://cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.1.delayed	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:24	7416/7416	---M-Z	-1	error ('Error%20when%20decompressing')	text/css	etag:W/%228d78-PbmlkAY03FYSFMaA5teYyx8nbiI%22	https://cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/cdn.jsdelivr.net/npm/xeicon@2.3.3/xeicon.min.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:24	5230/5230	---M--	200	added ('200')	text/css	etag:W/%225230-1635505571000%22	https://aisw.kangwon.ac.kr/_res/_common/css/cms.css	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/_common/css/cms.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:25	19798/19798	---M--	200	added ('200')	text/css	etag:W/%2219798-1607913460000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/swiper.min.css	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/css/swiper.min.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:25	3480/3480	---M--	200	added ('200')	text/css	etag:W/%223480-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/scroll.css	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/css/scroll.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:25	2663/2663	---M--	200	added ('200')	text/css	etag:W/%222663-1631666641000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/cms-common.css?66641	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/css/cms-commonb50f.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:25	2741/2741	---M--	200	added ('200')	text/css	etag:W/%222741-1629426038000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/main-visual-temp08.widget.css?26038	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/css/main-visual-temp08.widget03b3.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:25	3276/3276	---M--	200	added ('200')	text/css	etag:W/%223276-1624514022000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/footer-default.widget.css?14022	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/css/footer-default.widget87c5.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:26	2545/2545	---M--	200	added ('200')	text/css	etag:W/%222545-1637227073000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/announcement-miniboard-template-08-bulletin-board.widget.css?27073	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/css/announcement-miniboard-template-08-bulletin-board.widget841b.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:26	2546/2546	---M--	200	added ('200')	text/css	etag:W/%222546-1632879979000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/announcement-mini-board-template-08-representative.widget.css?79979	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/css/announcement-mini-board-template-08-representative.widget1270.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:26	3977/3977	---M--	200	added ('200')	text/css	etag:W/%223977-1637642876000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/gnb-mobile.widget.css?42876	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/css/gnb-mobile.widget2fae.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:26	1668/1668	---M--	200	added ('200')	text/css	etag:W/%221668-1639537509000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/css/cms-common.css?37509	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/css/cms-common740a.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:27	1395/1395	---M--	200	added ('200')	text/css	etag:W/%221395-1634274903000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/css/main.css?74903	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/css/main3d9d.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:27	3724/3724	---M--	200	added ('200')	text/css	etag:W/%223724-1634274903000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/css/main-content02.content.css?74903	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/css/main-content02.content3d9d.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:27	3351/3351	---M--	200	added ('200')	text/css	etag:W/%223351-1634274943000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/css/main-content01.content.css?74943	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/css/main-content01.content7204.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:27	5040/5040	---M--	200	added ('200')	text/css	etag:W/%225040-1634264928000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/css/header.content.css?64928	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/css/header.content7cd5.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:27	1069/1069	---M--	200	added ('200')	text/css	etag:W/%221069-1632873966000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/css/footer.content.css?73966	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/css/footer.content350a.css	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:28	85577/85577	---M--	200	added ('200')	application/javascript	etag:W/%2285577-1606350100000%22	https://aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-2.2.4.min.js	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-2.2.4.min.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:28	253669/253669	---M--	200	added ('200')	application/javascript	etag:W/%22253669-1606350100000%22	https://aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1.min.js	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/_common/js/jquery/jquery-ui-1.12.1.min.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:29	128900/128900	---M--	200	added ('200')	application/javascript	etag:W/%22128900-1611795211000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/js/swiper.min.js	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/js/swiper.min.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:29	506357/506357	---M--	200	added ('200')	application/javascript	etag:W/%22506357-1635917037000%22	https://aisw.kangwon.ac.kr/_res/_common/js/cms.js	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/_common/js/cms.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:30	8374/8374	---M--	200	added ('200')	application/javascript	etag:W/%228374-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/js/scroll.js	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/js/scroll.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:30	6801/6801	---M--	200	added ('200')	application/javascript	etag:W/%226801-1639546272000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/js/cms-common.js?46272	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/js/cms-common034a.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:30	0/0	---M--	200	added ('200')	application/javascript	etag:W/%220-1632873967000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/js/cms-common.js?73967	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/js/cms-common07aa.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:31	560/560	---M--	200	added ('200')	application/javascript	etag:W/%22560-1634274943000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/js/main-content01.content.js?74943	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/js/main-content01.content7204.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:31	1843/1843	---M--	200	added ('200')	application/javascript	etag:W/%221843-1634264928000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/js/header.content.js?64928	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/js/header.content7cd5.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:31	557/557	---M--	200	added ('200')	application/javascript	etag:W/%22557-1629426038000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/js/main-visual-temp08.widget.js?26038	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/js/main-visual-temp08.widget03b3.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:31	939/939	---M--	200	added ('200')	application/javascript	etag:W/%22939-1624514022000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/js/footer-default.widget.js?14022	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/js/footer-default.widget87c5.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:32	2819/2819	---M--	200	added ('200')	application/javascript	etag:W/%222819-1637642876000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/js/gnb-mobile.widget.js?42876	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/js/gnb-mobile.widget2fae.js	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:32	2289/2289	---M--	200	added ('200')	image/png	etag:W/%222289-1607928315000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/common/img-logo.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/img/common/img-logo.png	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:32	39477/39477	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:32%20GMT	https://aisw.kangwon.ac.kr/aisw/intro/greetings.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/intro/greetings.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:32	41687/41687	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:32%20GMT	https://aisw.kangwon.ac.kr/aisw/intro/history04.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/intro/history04.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:32	43254/43254	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:32%20GMT	https://aisw.kangwon.ac.kr/aisw/intro/intro.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/intro/intro.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:33	41244/41244	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:33%20GMT	https://aisw.kangwon.ac.kr/aisw/intro/lab.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/intro/lab.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:33	0/0	---M--	302	error ('302')	text/html	date:Wed,%2005%20Jan%202022%2011:34:33%20GMT	https://aisw.kangwon.ac.kr/aisw/	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/index-2.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:33	41711/41711	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:33%20GMT	https://aisw.kangwon.ac.kr/aisw/intro/circle.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/intro/circle.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:33	38000/38000	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:33%20GMT	https://aisw.kangwon.ac.kr/aisw/intro/council.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/intro/council.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:33	38977/38977	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:33%20GMT	https://aisw.kangwon.ac.kr/aisw/intro/location.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/intro/location.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:34	70447/70447	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:34%20GMT	https://aisw.kangwon.ac.kr/aisw/professor/professor.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/professor/professor.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:34	41718/41718	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:34%20GMT	https://aisw.kangwon.ac.kr/aisw/professor/emeritus-professor.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/professor/emeritus-professor.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:34	48645/48645	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:34%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/curriculum.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/bachelor/curriculum.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:34	41512/41512	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:34%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/subject.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/bachelor/subject.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:35	38037/38037	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:34%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/info.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/bachelor/info.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:35	44763/44763	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:35%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/bachelor/calendar.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:35	36539/36539	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:35%20GMT	https://aisw.kangwon.ac.kr/aisw/admission/admission-guide.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/admission/admission-guide.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:35	53944/53944	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:35%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/community/notice.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:35	45464/45464	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:35%20GMT	https://aisw.kangwon.ac.kr/aisw/community/gallery.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/community/gallery.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:36	40910/40910	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:36%20GMT	https://aisw.kangwon.ac.kr/aisw/community/reference-room.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/community/reference-room.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:36	38012/38012	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:36%20GMT	https://aisw.kangwon.ac.kr/aisw/etc/login.do	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/etc/login.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:36	1032286/1032286	---M--	200	added ('200')	image/jpeg	etag:W/%221032286-1631602397000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/img/main/1.jpg	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/img/main/1.jpg	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:36	558783/558783	---M--	200	added ('200')	image/jpeg	etag:W/%22558783-1631602493000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/img/main/2.jpg	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/img/main/2.jpg	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:37	55408/55408	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:36%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=330189	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/community/notice6b65.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:37	46668/46668	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:37%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=305486	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/community/noticef886.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:37	43333/43333	---MC-	200	added ('200')	text/html	date:Wed,%2005%20Jan%202022%2011:34:37%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=294077	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/aisw/community/notice32b8.html	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:37	2553/2553	---M--	200	added ('200')	image/png	etag:W/%222553-1608011218000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/common/img-footer-logo.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/img/common/img-footer-logo.png	(from https://aisw.kangwon.ac.kr/aisw/index.do)
20:34:37	7208/7208	---M--	200	added ('200')	text/css	etag:W/%227208-1606350101000%22	https://aisw.kangwon.ac.kr/_res/_common/_plugin/froala-editor/latest/css/froala_style.min.css	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/_common/_plugin/froala-editor/latest/css/froala_style.min.css	(from https://aisw.kangwon.ac.kr/_res/_common/css/cms.css)
20:34:38	3975/3975	---M--	200	added ('200')	text/css	etag:W/%223975-1641261820000%22	https://aisw.kangwon.ac.kr/_res/_common/css/define.min.css	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/_common/css/define.min.css	(from https://aisw.kangwon.ac.kr/_res/_common/css/cms.css)
20:34:38	9110/9110	---M--	200	added ('200')	text/css	etag:W/%229110-1641261820000%22	https://aisw.kangwon.ac.kr/_res/_common/css/row-col.min.css	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/_common/css/row-col.min.css	(from https://aisw.kangwon.ac.kr/_res/_common/css/cms.css)
20:34:38	1640/1640	---M--	200	added ('200')	text/css	etag:W/%221640-1606350655000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/font.css	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/css/font.css	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/cms-common.css?66641)
20:34:38	2308/2308	---M--	200	added ('200')	text/css	etag:W/%222308-1636609892000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/table.css	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/css/table.css	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/cms-common.css?66641)
20:34:39	6310/6310	---M--	200	added ('200')	text/css	etag:W/%226310-1638437536000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/css/sub-guide.css	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/css/sub-guide.css	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/cms-common.css?66641)
20:34:39	1324/1324	---M--	200	added ('200')	image/png	etag:W/%221324-1609226602000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/temp08/btn-vi-prev.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/img/temp08/btn-vi-prev.png	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/main-visual-temp08.widget.css?26038)
20:34:39	1304/1304	---M--	200	added ('200')	image/png	etag:W/%221304-1609226602000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/temp08/btn-vi-next.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/img/temp08/btn-vi-next.png	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/main-visual-temp08.widget.css?26038)
20:34:40	439/439	---M--	200	added ('200')	image/png	etag:W/%22439-1608011218000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/common/btn-selected01.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/img/common/btn-selected01.png	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/footer-default.widget.css?14022)
20:34:40	3187/3187	---M--	200	added ('200')	image/png	etag:W/%223187-1609908748000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/common/ico-m-login.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/img/common/ico-m-login.png	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/gnb-mobile.widget.css?42876)
20:34:40	1262/1262	---M--	200	added ('200')	image/png	etag:W/%221262-1608017365000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/common/bg-m-depth03-open.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/img/common/bg-m-depth03-open.png	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/gnb-mobile.widget.css?42876)
20:34:40	1288/1288	---M--	200	added ('200')	image/png	etag:W/%221288-1608017365000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/common/bg-m-depth03-close.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/img/common/bg-m-depth03-close.png	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/gnb-mobile.widget.css?42876)
20:34:41	1200/1200	---M--	200	added ('200')	image/png	etag:W/%221200-1607995180000%22	https://aisw.kangwon.ac.kr/_res/knu/_share/img/common/btn-m-menu-close.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/_share/img/common/btn-m-menu-close.png	(from https://aisw.kangwon.ac.kr/_res/knu/_share/css/gnb-mobile.widget.css?42876)
20:34:41	1068/1068	---M--	200	added ('200')	image/png	etag:W/%221068-1609231859000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/img/main/btn-more.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/img/main/btn-more.png	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/main.css?74903)
20:34:41	1055/1055	---M--	200	added ('200')	image/png	etag:W/%221055-1609231859000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/img/main/btn-more-on.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/img/main/btn-more-on.png	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/main.css?74903)
20:34:41	1585/1585	---M--	200	added ('200')	image/png	etag:W/%221585-1634263024000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/img/main/ico-quick07.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/img/main/ico-quick07.png	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/main-content02.content.css?74903)
20:34:42	1911/1911	---M--	200	added ('200')	image/png	etag:W/%221911-1630544950000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/img/main/ico-quick01.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/img/main/ico-quick01.png	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/main-content02.content.css?74903)
20:34:42	2202/2202	---M--	200	added ('200')	image/png	etag:W/%222202-1630544950000%22	https://aisw.kangwon.ac.kr/_res/knu/aisw/img/main/ico-quick02.png	C:/My%20Web%20Sites/%ec%bb%b4%ea%b3%b5/aisw.kangwon.ac.kr/_res/knu/aisw/img/main/ico-quick02.png	(from https://aisw.kangwon.ac.kr/_res/knu/aisw/css/main-content02.content.css?74903)
